UserId,ServiceId,CategoryId,CreateDate
180,23,10,2017-12-22 02:37:00
22620,47,7,2017-12-22 02:37:00
16934,22,0,2017-12-22 02:38:00
156,39,10,2017-12-22 02:39:00
12637,22,0,2017-12-22 02:40:00
14637,33,4,2017-12-22 02:41:00
19804,18,4,2017-12-22 02:41:00
7794,18,4,2017-12-22 02:41:00
15543,13,11,2017-12-22 02:42:00
20140,14,7,2017-12-22 02:42:00
23794,12,7,2017-12-22 02:44:00
336,17,5,2017-12-22 02:47:00
336,4,5,2017-12-22 02:48:00
17963,46,4,2017-12-22 02:50:00
14817,29,0,2017-12-22 02:50:00
22164,28,4,2017-12-22 02:53:00
13792,6,7,2017-12-22 02:53:00
21228,8,5,2017-12-22 02:54:00
156,19,6,2017-12-22 02:54:00
21228,21,5,2017-12-22 02:55:00
13792,17,5,2017-12-22 02:55:00
25642,18,4,2017-12-22 02:57:00
17368,38,4,2017-12-22 03:03:00
19043,25,0,2017-12-22 03:09:00
9147,49,1,2017-12-22 03:10:00
9114,14,7,2017-12-22 03:10:00
19397,49,1,2017-12-22 03:12:00
9147,2,0,2017-12-22 03:13:00
15368,48,5,2017-12-22 03:14:00
24082,11,11,2017-12-22 03:17:00
19334,24,10,2017-12-22 03:17:00
10607,15,1,2017-12-22 03:22:00
116,23,10,2017-12-22 03:24:00
14107,18,4,2017-12-22 03:30:00
8847,15,1,2017-12-22 03:33:00
18681,40,8,2017-12-22 03:39:00
8540,18,4,2017-12-22 03:40:00
19695,49,1,2017-12-22 03:43:00
320,43,2,2017-12-22 03:44:00
341,13,11,2017-12-22 03:45:00
20687,49,1,2017-12-22 03:47:00
18698,26,7,2017-12-22 03:47:00
18457,2,0,2017-12-22 03:50:00
19089,47,7,2017-12-22 03:56:00
13786,48,5,2017-12-22 03:59:00
225,2,0,2017-12-22 04:04:00
19386,5,11,2017-12-22 04:05:00
19386,15,1,2017-12-22 04:07:00
64,16,8,2017-12-22 04:07:00
342,13,11,2017-12-22 04:09:00
7123,25,0,2017-12-22 04:13:00
11571,39,10,2017-12-22 04:14:00
343,15,1,2017-12-22 04:16:00
12911,40,8,2017-12-22 04:20:00
8280,33,4,2017-12-22 04:25:00
303,19,6,2017-12-22 04:26:00
12553,23,10,2017-12-22 04:29:00
344,22,0,2017-12-22 04:30:00
24346,18,4,2017-12-22 04:32:00
7823,20,5,2017-12-22 04:41:00
6995,2,0,2017-12-22 04:42:00
338,34,6,2017-12-22 04:43:00
345,6,7,2017-12-22 04:44:00
18831,13,11,2017-12-22 04:51:00
6899,20,5,2017-12-22 04:52:00
6899,49,1,2017-12-22 05:01:00
22053,2,0,2017-12-22 05:09:00
7537,13,11,2017-12-22 05:12:00
8616,2,0,2017-12-22 05:12:00
304,14,7,2017-12-22 05:18:00
15406,37,0,2017-12-22 05:20:00
11309,6,7,2017-12-22 05:22:00
19804,2,0,2017-12-22 05:23:00
18370,43,2,2017-12-22 05:23:00
14130,2,0,2017-12-22 05:24:00
8272,15,1,2017-12-22 05:25:00
10767,27,7,2017-12-22 05:25:00
11309,14,7,2017-12-22 05:25:00
14130,32,4,2017-12-22 05:26:00
7479,18,4,2017-12-22 05:27:00
20198,37,0,2017-12-22 05:27:00
19804,15,1,2017-12-22 05:27:00
8272,34,6,2017-12-22 05:29:00
15695,49,1,2017-12-22 05:30:00
9816,38,4,2017-12-22 05:35:00
20198,29,0,2017-12-22 05:37:00
11309,20,5,2017-12-22 05:39:00
22718,15,1,2017-12-22 05:40:00
11041,38,4,2017-12-22 05:41:00
7037,11,11,2017-12-22 05:41:00
11309,26,7,2017-12-22 05:43:00
12835,49,1,2017-12-22 05:43:00
22054,18,4,2017-12-22 05:45:00
13261,33,4,2017-12-22 05:47:00
296,18,4,2017-12-22 05:48:00
15722,18,4,2017-12-22 05:49:00
22718,2,0,2017-12-22 05:49:00
10763,0,8,2017-12-22 05:51:00
18288,15,1,2017-12-22 05:51:00
321,49,1,2017-12-22 05:56:00
11732,22,0,2017-12-22 05:59:00
20518,38,4,2017-12-22 06:02:00
25649,44,0,2017-12-22 06:05:00
6826,29,0,2017-12-22 06:08:00
9114,14,7,2017-12-22 06:14:00
18832,2,0,2017-12-22 06:31:00
25579,10,9,2017-12-22 06:35:00
18717,17,5,2017-12-22 06:42:00
5469,33,4,2017-12-22 06:43:00
18717,6,7,2017-12-22 06:44:00
316,46,4,2017-12-22 06:45:00
18717,4,5,2017-12-22 06:46:00
18717,20,5,2017-12-22 06:52:00
24249,2,0,2017-12-22 06:55:00
20198,4,5,2017-12-22 06:56:00
8812,2,0,2017-12-22 06:59:00
8812,2,0,2017-12-22 07:00:00
22522,18,4,2017-12-22 07:00:00
346,18,4,2017-12-22 07:02:00
24748,4,5,2017-12-22 07:03:00
24249,22,0,2017-12-22 07:04:00
23603,11,11,2017-12-22 07:10:00
14899,35,11,2017-12-22 07:14:00
13282,19,6,2017-12-22 07:15:00
223,45,6,2017-12-22 07:15:00
16188,18,4,2017-12-22 07:16:00
24404,0,8,2017-12-22 07:19:00
21791,33,4,2017-12-22 07:20:00
7537,17,5,2017-12-22 07:21:00
7078,15,1,2017-12-22 07:22:00
7078,33,4,2017-12-22 07:23:00
20982,5,11,2017-12-22 07:24:00
347,36,1,2017-12-22 07:26:00
23949,11,11,2017-12-22 07:26:00
347,15,1,2017-12-22 07:29:00
347,38,4,2017-12-22 07:30:00
10151,30,2,2017-12-22 07:32:00
13625,42,1,2017-12-22 07:33:00
10080,35,11,2017-12-22 07:35:00
12997,15,1,2017-12-22 07:38:00
5443,31,6,2017-12-22 07:38:00
5443,2,0,2017-12-22 07:40:00
5443,22,0,2017-12-22 07:41:00
22766,24,10,2017-12-22 07:50:00
24986,14,7,2017-12-22 07:50:00
24986,4,5,2017-12-22 07:52:00
18452,40,8,2017-12-22 07:52:00
7537,39,10,2017-12-22 07:53:00
18438,25,0,2017-12-22 07:53:00
20083,2,0,2017-12-22 07:54:00
16196,49,1,2017-12-22 07:55:00
17864,22,0,2017-12-22 07:57:00
8783,2,0,2017-12-22 07:58:00
10818,18,4,2017-12-22 07:58:00
18005,25,0,2017-12-22 08:01:00
347,2,0,2017-12-22 08:03:00
126,33,4,2017-12-22 08:06:00
350,23,10,2017-12-22 08:07:00
22430,2,0,2017-12-22 08:12:00
24595,18,4,2017-12-22 08:24:00
23278,18,4,2017-12-22 08:26:00
13019,9,4,2017-12-22 08:27:00
351,2,0,2017-12-22 08:27:00
8660,49,1,2017-12-22 08:29:00
304,22,0,2017-12-22 08:34:00
20066,18,4,2017-12-22 08:36:00
6737,2,0,2017-12-22 08:39:00
154,33,4,2017-12-22 08:41:00
14668,40,8,2017-12-22 08:43:00
12938,22,0,2017-12-22 08:47:00
22746,20,5,2017-12-22 08:48:00
12796,33,4,2017-12-22 08:55:00
15398,9,4,2017-12-22 08:56:00
12796,38,4,2017-12-22 08:57:00
19760,43,2,2017-12-22 08:57:00
353,19,6,2017-12-22 08:58:00
18903,3,5,2017-12-22 08:59:00
277,37,0,2017-12-22 09:00:00
14347,22,0,2017-12-22 09:00:00
18897,15,1,2017-12-22 09:02:00
15907,33,4,2017-12-22 09:03:00
21058,15,1,2017-12-22 09:08:00
14568,1,4,2017-12-22 09:12:00
17974,9,4,2017-12-22 09:15:00
287,39,10,2017-12-22 09:16:00
131,22,0,2017-12-22 09:24:00
287,15,1,2017-12-22 09:30:00
18122,15,1,2017-12-22 09:31:00
354,2,0,2017-12-22 09:34:00
17279,43,2,2017-12-22 09:37:00
354,49,1,2017-12-22 09:39:00
10760,29,0,2017-12-22 09:41:00
10760,22,0,2017-12-22 09:42:00
10760,25,0,2017-12-22 09:42:00
23432,2,0,2017-12-22 09:42:00
20676,5,11,2017-12-22 09:43:00
355,6,7,2017-12-22 09:43:00
20676,49,1,2017-12-22 09:44:00
13338,18,4,2017-12-22 09:46:00
247,15,1,2017-12-22 09:47:00
20026,33,4,2017-12-22 09:49:00
18669,16,8,2017-12-22 09:51:00
23432,46,4,2017-12-22 09:51:00
8624,26,7,2017-12-22 09:51:00
356,18,4,2017-12-22 09:57:00
8781,15,1,2017-12-22 09:58:00
354,24,10,2017-12-22 10:05:00
18717,17,5,2017-12-22 10:05:00
305,6,7,2017-12-22 10:06:00
16976,14,7,2017-12-22 10:09:00
8781,2,0,2017-12-22 10:10:00
16976,6,7,2017-12-22 10:11:00
10026,12,7,2017-12-22 10:18:00
294,38,4,2017-12-22 10:19:00
10026,47,7,2017-12-22 10:19:00
10026,8,5,2017-12-22 10:20:00
25610,31,6,2017-12-22 10:24:00
19289,38,4,2017-12-22 10:27:00
23949,11,11,2017-12-22 10:29:00
8781,42,1,2017-12-22 10:31:00
23084,2,0,2017-12-22 10:35:00
19947,23,10,2017-12-22 10:36:00
7110,15,1,2017-12-22 10:39:00
7947,33,4,2017-12-22 10:41:00
24938,49,1,2017-12-22 10:43:00
23016,44,0,2017-12-22 10:45:00
12667,24,10,2017-12-22 10:47:00
22164,34,6,2017-12-22 10:47:00
6684,23,10,2017-12-22 10:48:00
21994,2,0,2017-12-22 10:48:00
6072,22,0,2017-12-22 10:49:00
12858,37,0,2017-12-22 10:49:00
21698,23,10,2017-12-22 10:54:00
8546,2,0,2017-12-22 10:56:00
6072,4,5,2017-12-22 10:56:00
10318,7,3,2017-12-22 11:11:00
9325,18,4,2017-12-22 11:18:00
21712,23,10,2017-12-22 11:18:00
5231,13,11,2017-12-22 11:23:00
25361,39,10,2017-12-22 11:24:00
8472,49,1,2017-12-22 11:24:00
287,44,0,2017-12-22 11:25:00
25397,15,1,2017-12-22 11:28:00
22428,12,7,2017-12-22 11:28:00
21066,15,1,2017-12-22 11:29:00
22428,2,0,2017-12-22 11:32:00
25397,33,4,2017-12-22 11:34:00
22428,19,6,2017-12-22 11:35:00
17364,2,0,2017-12-22 11:44:00
11072,10,9,2017-12-22 11:56:00
23499,45,6,2017-12-22 11:57:00
12427,25,0,2017-12-22 12:01:00
19521,18,4,2017-12-22 12:04:00
15303,15,1,2017-12-22 12:04:00
22443,18,4,2017-12-22 12:05:00
15303,38,4,2017-12-22 12:07:00
22431,15,1,2017-12-22 12:07:00
359,38,4,2017-12-22 12:08:00
21478,2,0,2017-12-22 12:08:00
9881,25,0,2017-12-22 12:10:00
168,11,11,2017-12-22 12:10:00
359,32,4,2017-12-22 12:11:00
168,22,0,2017-12-22 12:11:00
8706,17,5,2017-12-22 12:12:00
358,18,4,2017-12-22 12:14:00
168,25,0,2017-12-22 12:14:00
168,29,0,2017-12-22 12:15:00
10750,2,0,2017-12-22 12:25:00
24602,39,10,2017-12-22 12:28:00
10750,5,11,2017-12-22 12:28:00
6510,2,0,2017-12-22 12:29:00
360,13,11,2017-12-22 12:32:00
361,19,6,2017-12-22 12:32:00
9312,13,11,2017-12-22 12:33:00
10870,18,4,2017-12-22 12:35:00
6281,13,11,2017-12-22 12:39:00
20326,18,4,2017-12-22 12:39:00
361,19,6,2017-12-22 12:40:00
25004,24,10,2017-12-22 12:40:00
18254,18,4,2017-12-22 12:43:00
6382,15,1,2017-12-22 12:47:00
13402,29,0,2017-12-22 12:49:00
9114,14,7,2017-12-22 12:49:00
20013,33,4,2017-12-22 12:51:00
8472,23,10,2017-12-22 12:54:00
19358,15,1,2017-12-22 12:57:00
8331,49,1,2017-12-22 12:58:00
13402,2,0,2017-12-22 12:58:00
15139,18,4,2017-12-22 13:01:00
16902,39,10,2017-12-22 13:02:00
22111,0,8,2017-12-22 13:07:00
19061,47,7,2017-12-22 13:11:00
8455,16,8,2017-12-22 13:11:00
9984,18,4,2017-12-22 13:12:00
9984,38,4,2017-12-22 13:16:00
19804,42,1,2017-12-22 13:18:00
20592,25,0,2017-12-22 13:19:00
362,18,4,2017-12-22 13:27:00
310,4,5,2017-12-22 13:32:00
7605,23,10,2017-12-22 13:35:00
22285,18,4,2017-12-22 13:43:00
363,26,7,2017-12-22 13:45:00
19136,49,1,2017-12-22 13:46:00
23518,12,7,2017-12-22 13:47:00
244,15,1,2017-12-22 13:49:00
23480,2,0,2017-12-22 13:49:00
13820,21,5,2017-12-22 13:53:00
244,42,1,2017-12-22 13:53:00
364,15,1,2017-12-22 13:56:00
6938,18,4,2017-12-22 14:00:00
18159,37,0,2017-12-22 14:03:00
361,23,10,2017-12-22 14:06:00
16617,13,11,2017-12-22 14:06:00
12404,28,4,2017-12-22 14:09:00
25170,15,1,2017-12-22 14:11:00
18159,37,0,2017-12-22 14:12:00
10328,3,5,2017-12-22 14:13:00
24633,9,4,2017-12-22 14:14:00
12460,25,0,2017-12-22 14:14:00
24633,38,4,2017-12-22 14:16:00
25170,37,0,2017-12-22 14:17:00
22538,2,0,2017-12-22 14:18:00
20083,2,0,2017-12-22 14:19:00
19217,18,4,2017-12-22 14:23:00
11112,25,0,2017-12-22 14:25:00
11112,38,4,2017-12-22 14:28:00
11112,2,0,2017-12-22 14:33:00
6998,17,5,2017-12-22 14:34:00
12368,33,4,2017-12-22 14:36:00
5933,17,5,2017-12-22 14:36:00
9051,35,11,2017-12-22 14:39:00
12368,15,1,2017-12-22 14:40:00
236,40,8,2017-12-22 14:46:00
17705,49,1,2017-12-22 14:48:00
18903,6,7,2017-12-22 14:48:00
15740,2,0,2017-12-22 14:50:00
9702,11,11,2017-12-22 14:52:00
11153,2,0,2017-12-22 14:53:00
11153,22,0,2017-12-22 14:54:00
24117,11,11,2017-12-22 14:59:00
11153,11,11,2017-12-22 15:03:00
10324,18,4,2017-12-22 15:04:00
12337,6,7,2017-12-22 15:10:00
18791,12,7,2017-12-22 15:14:00
18791,47,7,2017-12-22 15:14:00
18791,14,7,2017-12-22 15:15:00
13779,7,3,2017-12-22 15:15:00
25510,31,6,2017-12-22 15:15:00
365,43,2,2017-12-22 15:16:00
18791,24,10,2017-12-22 15:17:00
10239,47,7,2017-12-22 15:26:00
16233,6,7,2017-12-22 15:27:00
368,22,0,2017-12-22 15:33:00
1889,24,10,2017-12-22 15:37:00
16132,12,7,2017-12-22 15:39:00
11648,9,4,2017-12-22 15:44:00
9528,14,7,2017-12-22 15:49:00
19798,5,11,2017-12-22 15:57:00
9319,36,1,2017-12-22 15:58:00
19798,15,1,2017-12-22 16:00:00
25722,2,0,2017-12-22 16:05:00
25722,38,4,2017-12-22 16:06:00
5469,31,6,2017-12-22 16:11:00
11638,25,0,2017-12-22 16:18:00
17374,6,7,2017-12-22 16:29:00
322,32,4,2017-12-22 16:37:00
15286,2,0,2017-12-22 16:41:00
322,48,5,2017-12-22 16:44:00
322,20,5,2017-12-22 16:50:00
8429,23,10,2017-12-22 17:00:00
20105,29,0,2017-12-22 17:05:00
8429,33,4,2017-12-22 17:07:00
8429,43,2,2017-12-22 17:20:00
268,38,4,2017-12-22 17:24:00
13912,11,11,2017-12-22 17:29:00
13912,2,0,2017-12-22 17:31:00
22698,13,11,2017-12-22 17:34:00
10888,7,3,2017-12-22 18:12:00
10888,48,5,2017-12-22 18:19:00
370,38,4,2017-12-22 18:28:00
21959,15,1,2017-12-22 18:28:00
21959,2,0,2017-12-22 18:30:00
23768,15,1,2017-12-22 18:34:00
15281,48,5,2017-12-22 19:04:00
287,2,0,2017-12-22 19:09:00
5141,18,4,2017-12-22 19:29:00
5435,18,4,2017-12-22 19:29:00
5622,18,4,2017-12-22 19:29:00
5705,18,4,2017-12-22 19:29:00
6032,18,4,2017-12-22 19:29:00
6036,18,4,2017-12-22 19:29:00
6429,18,4,2017-12-22 19:29:00
6578,18,4,2017-12-22 19:29:00
6834,18,4,2017-12-22 19:29:00
7161,18,4,2017-12-22 19:29:00
7201,18,4,2017-12-22 19:29:00
7428,18,4,2017-12-22 19:29:00
7627,18,4,2017-12-22 19:29:00
7742,18,4,2017-12-22 19:29:00
7786,18,4,2017-12-22 19:29:00
7806,18,4,2017-12-22 19:29:00
7868,18,4,2017-12-22 19:29:00
8494,18,4,2017-12-22 19:29:00
9088,18,4,2017-12-22 19:29:00
9454,18,4,2017-12-22 19:29:00
9500,18,4,2017-12-22 19:29:00
10046,18,4,2017-12-22 19:29:00
10877,18,4,2017-12-22 19:29:00
11136,18,4,2017-12-22 19:29:00
11159,18,4,2017-12-22 19:29:00
11346,18,4,2017-12-22 19:29:00
11923,18,4,2017-12-22 19:29:00
12275,18,4,2017-12-22 19:29:00
12277,18,4,2017-12-22 19:29:00
12915,18,4,2017-12-22 19:29:00
13096,18,4,2017-12-22 19:29:00
13188,18,4,2017-12-22 19:29:00
13595,18,4,2017-12-22 19:29:00
13811,18,4,2017-12-22 19:29:00
14135,18,4,2017-12-22 19:29:00
14477,18,4,2017-12-22 19:29:00
14506,18,4,2017-12-22 19:29:00
14797,18,4,2017-12-22 19:29:00
14883,18,4,2017-12-22 19:29:00
15351,18,4,2017-12-22 19:29:00
15515,18,4,2017-12-22 19:29:00
15772,18,4,2017-12-22 19:29:00
16188,18,4,2017-12-22 19:29:00
17222,18,4,2017-12-22 19:29:00
17342,18,4,2017-12-22 19:29:00
17412,18,4,2017-12-22 19:29:00
18092,18,4,2017-12-22 19:29:00
18138,18,4,2017-12-22 19:29:00
18177,18,4,2017-12-22 19:29:00
18773,18,4,2017-12-22 19:29:00
18841,18,4,2017-12-22 19:29:00
18920,18,4,2017-12-22 19:29:00
19104,18,4,2017-12-22 19:29:00
19322,18,4,2017-12-22 19:29:00
19646,18,4,2017-12-22 19:29:00
19743,18,4,2017-12-22 19:29:00
20745,18,4,2017-12-22 19:29:00
20962,18,4,2017-12-22 19:29:00
20991,18,4,2017-12-22 19:29:00
21150,18,4,2017-12-22 19:29:00
21272,18,4,2017-12-22 19:29:00
21538,18,4,2017-12-22 19:29:00
21575,18,4,2017-12-22 19:29:00
21616,18,4,2017-12-22 19:29:00
21680,18,4,2017-12-22 19:29:00
21812,18,4,2017-12-22 19:29:00
21974,18,4,2017-12-22 19:29:00
22141,18,4,2017-12-22 19:29:00
22776,18,4,2017-12-22 19:29:00
23004,18,4,2017-12-22 19:29:00
23018,18,4,2017-12-22 19:29:00
23023,18,4,2017-12-22 19:29:00
23024,18,4,2017-12-22 19:29:00
23196,18,4,2017-12-22 19:29:00
23243,18,4,2017-12-22 19:29:00
23323,18,4,2017-12-22 19:29:00
23501,18,4,2017-12-22 19:29:00
23535,18,4,2017-12-22 19:29:00
23573,18,4,2017-12-22 19:29:00
23677,18,4,2017-12-22 19:29:00
24241,18,4,2017-12-22 19:29:00
24324,18,4,2017-12-22 19:29:00
24399,18,4,2017-12-22 19:29:00
25293,18,4,2017-12-22 19:29:00
25423,18,4,2017-12-22 19:29:00
25468,18,4,2017-12-22 19:29:00
25574,18,4,2017-12-22 19:29:00
371,31,6,2017-12-22 19:44:00
371,22,0,2017-12-22 19:49:00
13108,8,5,2017-12-22 19:55:00
12075,2,0,2017-12-22 21:03:00
5909,49,1,2017-12-22 21:23:00
16069,16,8,2017-12-22 21:27:00
15491,2,0,2017-12-22 21:47:00
21597,18,4,2017-12-22 22:43:00
12427,2,0,2017-12-22 22:49:00
15930,15,1,2017-12-22 23:21:00
325,15,1,2017-12-22 23:29:00
23778,18,4,2017-12-22 23:30:00
21192,22,0,2017-12-22 23:35:00
21192,25,0,2017-12-22 23:36:00
368,28,4,2017-12-23 00:05:00
373,22,0,2017-12-23 00:06:00
14724,9,4,2017-12-23 00:22:00
69,31,6,2017-12-23 00:36:00
14186,15,1,2017-12-23 00:41:00
14666,40,8,2017-12-23 00:43:00
19851,5,11,2017-12-23 00:46:00
24493,6,7,2017-12-23 00:51:00
6299,32,4,2017-12-23 01:02:00
6299,17,5,2017-12-23 01:04:00
11091,18,4,2017-12-23 01:06:00
24385,48,5,2017-12-23 01:09:00
10228,5,11,2017-12-23 01:24:00
11222,18,4,2017-12-23 01:28:00
20188,0,8,2017-12-23 01:28:00
333,11,11,2017-12-23 01:29:00
17786,19,6,2017-12-23 01:39:00
113,37,0,2017-12-23 01:39:00
17491,19,6,2017-12-23 01:43:00
287,13,11,2017-12-23 01:43:00
113,22,0,2017-12-23 01:45:00
12368,33,4,2017-12-23 01:55:00
13418,18,4,2017-12-23 02:08:00
13614,1,4,2017-12-23 02:16:00
11878,2,0,2017-12-23 02:22:00
19195,15,1,2017-12-23 02:26:00
9984,26,7,2017-12-23 02:26:00
9984,27,7,2017-12-23 02:27:00
6705,9,4,2017-12-23 02:34:00
25593,14,7,2017-12-23 02:36:00
18870,15,1,2017-12-23 02:40:00
25702,25,0,2017-12-23 02:46:00
7882,43,2,2017-12-23 02:49:00
375,21,5,2017-12-23 02:52:00
25187,49,1,2017-12-23 02:53:00
5170,19,6,2017-12-23 02:53:00
367,39,10,2017-12-23 02:55:00
23985,27,7,2017-12-23 03:03:00
13122,4,5,2017-12-23 03:04:00
21986,3,5,2017-12-23 03:05:00
13122,47,7,2017-12-23 03:05:00
24323,2,0,2017-12-23 03:05:00
12621,18,4,2017-12-23 03:06:00
23450,18,4,2017-12-23 03:11:00
24838,37,0,2017-12-23 03:12:00
325,9,4,2017-12-23 03:12:00
64,25,0,2017-12-23 03:13:00
9048,31,6,2017-12-23 03:14:00
15675,0,8,2017-12-23 03:14:00
6487,49,1,2017-12-23 03:15:00
15479,15,1,2017-12-23 03:18:00
15479,2,0,2017-12-23 03:20:00
7794,9,4,2017-12-23 03:24:00
23450,19,6,2017-12-23 03:24:00
17078,4,5,2017-12-23 03:29:00
24512,35,11,2017-12-23 03:33:00
297,48,5,2017-12-23 03:33:00
10913,18,4,2017-12-23 03:39:00
24572,6,7,2017-12-23 03:40:00
9495,5,11,2017-12-23 03:45:00
13435,18,4,2017-12-23 03:45:00
10937,17,5,2017-12-23 03:46:00
6975,38,4,2017-12-23 03:46:00
22190,2,0,2017-12-23 03:47:00
5228,26,7,2017-12-23 03:51:00
7106,18,4,2017-12-23 03:53:00
143,20,5,2017-12-23 03:56:00
24346,19,6,2017-12-23 04:04:00
19030,3,5,2017-12-23 04:18:00
19644,48,5,2017-12-23 04:20:00
18792,15,1,2017-12-23 04:20:00
297,17,5,2017-12-23 04:25:00
18792,13,11,2017-12-23 04:26:00
297,12,7,2017-12-23 04:27:00
17870,37,0,2017-12-23 04:31:00
20099,18,4,2017-12-23 04:33:00
18798,13,11,2017-12-23 04:35:00
377,16,8,2017-12-23 04:35:00
8118,18,4,2017-12-23 04:35:00
287,25,0,2017-12-23 04:36:00
8546,2,0,2017-12-23 04:38:00
287,37,0,2017-12-23 04:42:00
23501,18,4,2017-12-23 04:46:00
15660,18,4,2017-12-23 04:57:00
378,17,5,2017-12-23 05:00:00
10434,33,4,2017-12-23 05:06:00
22281,49,1,2017-12-23 05:16:00
18233,44,0,2017-12-23 05:17:00
24309,6,7,2017-12-23 05:18:00
19030,4,5,2017-12-23 05:18:00
19030,47,7,2017-12-23 05:19:00
11639,11,11,2017-12-23 05:20:00
11596,38,4,2017-12-23 05:25:00
25046,6,7,2017-12-23 05:25:00
11112,25,0,2017-12-23 05:26:00
7154,2,0,2017-12-23 05:29:00
23721,2,0,2017-12-23 05:32:00
9382,21,5,2017-12-23 05:33:00
5760,43,2,2017-12-23 05:35:00
16669,15,1,2017-12-23 05:52:00
379,2,0,2017-12-23 05:54:00
13838,18,4,2017-12-23 05:55:00
23586,23,10,2017-12-23 05:58:00
7154,2,0,2017-12-23 05:58:00
13527,33,4,2017-12-23 05:58:00
21174,26,7,2017-12-23 05:59:00
379,22,0,2017-12-23 05:59:00
7924,18,4,2017-12-23 06:00:00
22398,18,4,2017-12-23 06:03:00
22398,18,4,2017-12-23 06:05:00
13527,15,1,2017-12-23 06:09:00
7460,13,11,2017-12-23 06:11:00
12039,48,5,2017-12-23 06:11:00
11975,14,7,2017-12-23 06:19:00
380,15,1,2017-12-23 06:20:00
168,15,1,2017-12-23 06:21:00
305,17,5,2017-12-23 06:24:00
21355,18,4,2017-12-23 06:24:00
13974,22,0,2017-12-23 06:25:00
5195,18,4,2017-12-23 06:26:00
10382,19,6,2017-12-23 06:31:00
23210,20,5,2017-12-23 06:34:00
9451,36,1,2017-12-23 06:38:00
23210,9,4,2017-12-23 06:43:00
23210,38,4,2017-12-23 06:45:00
18791,24,10,2017-12-23 06:45:00
23210,14,7,2017-12-23 06:47:00
16465,12,7,2017-12-23 06:49:00
23210,17,5,2017-12-23 06:49:00
11781,38,4,2017-12-23 06:49:00
23210,26,7,2017-12-23 06:50:00
16465,6,7,2017-12-23 06:50:00
10624,26,7,2017-12-23 06:51:00
10624,27,7,2017-12-23 06:52:00
16753,19,6,2017-12-23 06:52:00
20152,33,4,2017-12-23 06:53:00
17681,12,7,2017-12-23 06:53:00
8624,26,7,2017-12-23 06:54:00
24220,25,0,2017-12-23 06:56:00
17681,14,7,2017-12-23 06:59:00
13068,14,7,2017-12-23 06:59:00
382,2,0,2017-12-23 07:05:00
382,25,0,2017-12-23 07:07:00
382,22,0,2017-12-23 07:09:00
24781,18,4,2017-12-23 07:17:00
23410,22,0,2017-12-23 07:17:00
382,15,1,2017-12-23 07:18:00
11781,18,4,2017-12-23 07:26:00
13520,6,7,2017-12-23 07:26:00
383,33,4,2017-12-23 07:29:00
12911,22,0,2017-12-23 07:33:00
6140,32,4,2017-12-23 07:38:00
17085,5,11,2017-12-23 07:41:00
13786,48,5,2017-12-23 07:41:00
17786,2,0,2017-12-23 07:42:00
19775,2,0,2017-12-23 07:45:00
15148,29,0,2017-12-23 07:46:00
11781,18,4,2017-12-23 07:47:00
19378,38,4,2017-12-23 07:52:00
384,15,1,2017-12-23 07:53:00
8624,26,7,2017-12-23 07:56:00
5969,15,1,2017-12-23 08:01:00
18191,43,2,2017-12-23 08:01:00
186,13,11,2017-12-23 08:08:00
24307,15,1,2017-12-23 08:08:00
16628,33,4,2017-12-23 08:09:00
24307,33,4,2017-12-23 08:11:00
16628,15,1,2017-12-23 08:12:00
16285,18,4,2017-12-23 08:16:00
25398,39,10,2017-12-23 08:19:00
24623,19,6,2017-12-23 08:19:00
12348,18,4,2017-12-23 08:22:00
384,2,0,2017-12-23 08:22:00
24875,3,5,2017-12-23 08:23:00
387,38,4,2017-12-23 08:27:00
384,37,0,2017-12-23 08:28:00
387,15,1,2017-12-23 08:30:00
21767,14,7,2017-12-23 08:30:00
387,2,0,2017-12-23 08:31:00
22045,19,6,2017-12-23 08:36:00
8339,36,1,2017-12-23 08:39:00
13521,30,2,2017-12-23 08:41:00
13521,7,3,2017-12-23 08:42:00
11655,5,11,2017-12-23 08:47:00
351,2,0,2017-12-23 08:48:00
315,11,11,2017-12-23 08:49:00
388,2,0,2017-12-23 08:53:00
389,15,1,2017-12-23 08:55:00
389,2,0,2017-12-23 08:57:00
66,15,1,2017-12-23 08:58:00
388,43,2,2017-12-23 08:58:00
389,11,11,2017-12-23 08:59:00
389,29,0,2017-12-23 08:59:00
19754,18,4,2017-12-23 09:00:00
19498,0,8,2017-12-23 09:01:00
389,39,10,2017-12-23 09:01:00
16820,47,7,2017-12-23 09:03:00
16820,4,5,2017-12-23 09:04:00
12586,38,4,2017-12-23 09:05:00
7339,13,11,2017-12-23 09:05:00
13860,2,0,2017-12-23 09:07:00
7931,22,0,2017-12-23 09:07:00
9203,18,4,2017-12-23 09:12:00
268,33,4,2017-12-23 09:16:00
17140,44,0,2017-12-23 09:26:00
22974,31,6,2017-12-23 09:27:00
191,33,4,2017-12-23 09:35:00
19430,15,1,2017-12-23 09:36:00
191,36,1,2017-12-23 09:37:00
7611,15,1,2017-12-23 09:44:00
6986,26,7,2017-12-23 09:48:00
24897,18,4,2017-12-23 10:01:00
256,31,6,2017-12-23 10:03:00
256,22,0,2017-12-23 10:04:00
256,25,0,2017-12-23 10:04:00
24897,32,4,2017-12-23 10:05:00
6965,27,7,2017-12-23 10:06:00
7543,15,1,2017-12-23 10:09:00
355,6,7,2017-12-23 10:11:00
